company_id,hubspot_deal_id,employee_sent_invitations_count,employee_first_invitation_sent_in_days,employee_accepted_invitations_count,employee_first_invitation_accepted_in_days,boss_sent_invitations_count,boss_first_invitation_sent_in_days,boss_accepted_invitations_count,boss_first_invitation_accepted_in_days,active_employees_count,work_schedules_count,adjustments_count,adjustment_suggestions_count,active_geofences_count,hour_parametrizations_count,reports_count,imported_afd_reports_count,vacation_requests_count,vacations_count,timetrackings_count,imported_timetrackings_count,days_to_decision,won
41878,11082801213,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
41879,11084768343,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
41880,11084914990,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,20,0
41881,11085176608,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
41882,11085595762,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
41883,11085686897,4,0,4,0,0,-1,0,-1,2,6,6,4,1,0,2,0,0,0,155,0,28,1
41884,11085958061,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
41885,11086010220,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0
41886,11086833511,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,17,0
41887,11087042358,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,5,0
41888,11087085864,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
41889,11086331833,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0
41890,11087047273,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,34,0
41891,11087134637,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,19,0
41892,11087089576,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
41893,11087306642,15,0,15,0,0,-1,0,-1,14,4,15,2,0,0,3,0,0,0,170,0,18,1
41894,11087232869,1,0,0,-1,0,-1,0,-1,0,2,0,0,0,0,0,0,0,0,1,0,17,0
41895,11087260214,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
41896,11087368968,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,19,0
41897,11087950420,1,0,0,-1,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,17,0
41898,11087985301,0,-1,0,-1,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,17,0
41899,11088138149,1,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,3,0,0,26,0
41900,11088081046,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,19,0
41901,11089072429,3,0,2,0,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,2,0,17,0
41902,11089169182,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
41903,11089194140,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0
41904,11089221231,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,18,0
41905,11089756757,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,18,0
41906,11090067565,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,21,0
41907,11090069354,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,18,0
41908,11090057529,2,0,2,0,0,-1,0,-1,0,1,0,1,0,0,0,0,0,0,3,0,18,0
41909,11090596191,0,-1,0,-1,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,20,0
41910,11090649856,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,18,0
41911,11090588515,1,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,20,0
41912,11090555973,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,18,0
41913,11090807651,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,20,0
41914,11091789605,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,18,0
41915,11091842818,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,6,0
41916,11091813242,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,7,0,0,0,1,0,18,0
41917,11092233755,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,19,0
41918,11092335796,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
41919,11093374338,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,19,0
41920,11093375671,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
41921,11093490992,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,17,0
41922,11093671528,5,0,2,0,0,-1,0,-1,0,1,0,0,0,0,1,0,0,0,10,0,19,0
41923,11093683463,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,19,0
41924,11093749052,3,0,3,0,0,-1,0,-1,3,2,4,1,1,0,2,0,0,0,124,0,18,1
41925,11094010395,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
41926,11094035017,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
41927,11094135390,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,2,0,0,19,0
41928,11095816538,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,19,0
41929,11095818540,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
41930,11097048861,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
41931,11095940710,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
41932,11097949443,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,19,0
41933,11098465930,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
41934,11098478673,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
41935,11098597297,0,-1,0,-1,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,19,0
41936,11098616755,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,18,0
41937,11098641723,0,-1,0,-1,0,-1,0,-1,0,2,0,0,0,0,0,0,0,0,0,0,17,0
41938,11098661465,0,-1,0,-1,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,17,0
41939,11099345556,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
41940,11099335194,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,19,0
41941,11100974654,0,-1,0,-1,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,19,0
41942,11101611316,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
41943,11102292531,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,19,0
41944,11102438719,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0
41945,11102171480,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,19,0
41946,11103093790,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0
41947,11103278684,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
41948,11103576424,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
41949,11105895075,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
41950,11107068841,0,-1,0,-1,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,18,0
41951,11108344455,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
41952,11112362605,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
41953,11111915179,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,18,0
41954,11112760975,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
41955,11113516076,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
41956,11113563792,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,18,0
41957,11113578272,1,0,1,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
41958,11113750628,1,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,18,0
41959,11113049774,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41960,11114389105,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
41961,11114483246,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
41962,11115320745,0,-1,0,-1,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,2,0,18,0
41963,11115478076,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
41964,11115489165,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
41965,11115575733,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,18,0
41966,11115614123,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
41967,11115762359,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,18,0
41968,11115862620,1,0,1,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
41969,11116393394,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
41970,11116315999,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,8,0
41971,11116462865,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
41972,11116767748,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
41973,11116853376,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,18,0
41974,11116862026,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,16,0
41975,11118318990,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,18,0
41976,11120163643,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
41977,11120433010,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,18,0
41978,11120492972,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
41979,11121160817,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
41980,11120698928,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,15,0
41981,11121280681,0,-1,0,-1,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,15,0
41982,11121165062,1,0,0,-1,0,-1,0,-1,0,3,0,0,0,0,0,0,0,0,0,0,17,0
41983,11121396296,0,-1,0,-1,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,17,0
41984,11121460535,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
41985,11123080772,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,15,0
41986,11124767313,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
41987,11124744759,0,-1,0,-1,0,-1,0,-1,0,1,1,1,0,0,0,0,0,0,1,0,15,0
41988,11124935088,1,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
41989,11125042461,3,0,3,0,0,-1,0,-1,0,1,5,0,2,0,0,0,0,0,99,0,14,1
41990,11125075546,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
41992,11125327634,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,3,0
41993,11125355266,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
41994,11125340814,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
41995,11125427732,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,6,0,7,0
41997,11125937835,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
41998,11125614249,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
41999,11125958960,1,0,1,0,0,-1,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,17,0
42000,11125601312,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
42001,11125956470,0,-1,0,-1,0,-1,0,-1,0,2,0,0,0,0,0,0,0,0,0,0,15,0
42002,11126023091,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
42003,11125963603,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
42004,11126032271,0,-1,0,-1,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,15,0
42005,11125697156,1,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
42006,11126118576,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
42007,11126238997,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
42008,11126344530,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
42010,11127048109,0,-1,0,-1,0,-1,0,-1,0,1,4,0,0,0,1,0,0,0,0,0,15,0
42011,11127490457,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42013,11129119030,5,8,4,8,0,-1,0,-1,0,3,0,2,0,0,0,0,0,0,144,0,43,0
42014,11130234012,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
42015,11129590313,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
42016,11129685787,1,0,1,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,3,0,17,0
42017,11129747280,0,-1,0,-1,0,-1,0,-1,0,1,0,0,0,0,1,0,0,0,2,0,16,0
42018,11130626949,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
42019,11130862180,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
42020,11130891375,1,0,1,0,0,-1,0,-1,0,1,3,0,0,0,0,0,0,0,2,0,4,0
42021,11130985865,0,-1,0,-1,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,23,0
42022,11131000999,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
42023,11130751580,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
42024,11130973719,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
42025,11131035293,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
42026,11131061133,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
42027,11131051280,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
42028,11131813024,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,23,0
42029,11131843619,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,23,0
42030,11132021013,1,0,0,-1,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,16,0
42031,11132260375,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,24,0
42032,11132242361,0,-1,0,-1,0,-1,0,-1,0,0,0,1,0,0,0,0,0,0,2,0,16,0
42033,11132281439,0,-1,0,-1,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,8,0
42034,11132306614,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,4,0
42036,11132436557,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,4,0
42037,11132807578,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
42038,11134346766,0,-1,0,-1,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,23,0
42039,11134283635,2,0,2,0,0,-1,0,-1,0,1,40,0,0,0,0,0,0,0,0,0,16,0
42040,11135617187,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
42041,11135527522,9,0,9,0,0,-1,0,-1,7,2,110,4,1,0,6,0,0,0,272,0,15,1
42042,11134438577,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,7,0
42043,11134387269,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
42044,11135754100,2,0,2,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0
42045,11135702622,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,22,0
42046,11134715005,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
42047,11136091569,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
42048,11136203175,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
42049,11136618907,1,0,0,-1,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,22,0
42050,11136761710,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,22,0
42051,11136857904,0,-1,0,-1,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,3,0
42052,11136850250,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
42053,11141171055,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
42054,11138576694,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,22,0
42055,11138576813,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,22,0
42056,11141558139,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
42057,11141580446,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,15,0
42058,11142046869,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,22,0
42059,11142196326,1,0,1,0,0,-1,0,-1,0,1,0,0,1,0,0,0,0,0,3,0,15,0
42060,11142226015,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
42061,11142381644,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,42,0
42062,11142554163,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
42063,11142473803,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
42065,11143769259,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,22,0
42066,11142923411,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,14,0
42067,11143657797,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,15,0
42068,11143030904,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
42069,11143730437,5,0,0,-1,0,-1,0,-1,0,2,0,0,0,0,0,0,0,0,0,0,8,0
42070,11143827557,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,15,0
42071,11143987533,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
42072,11409916438,14,0,14,0,0,-1,0,-1,14,7,59,56,1,0,4,0,0,0,906,0,30,1
42073,11143967787,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
42074,11143929201,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,22,0
42075,11144212310,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,27,0
42076,11144453474,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
42077,11143427970,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,4,0,15,0
42079,11145027172,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
42080,11144545664,1,0,0,-1,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,15,0
42081,11144594460,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,22,0
42082,11145097278,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,13,0
42083,11144629347,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
42085,11145267085,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,22,0
42086,11145297791,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,15,0
42087,11145316654,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,22,0
42088,11145442703,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,15,0
42089,11145384338,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,3,0,15,0
42091,11145726738,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,22,0
42092,11145552218,0,-1,0,-1,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,15,0
42093,11145570143,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
42094,11145658471,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,22,0
42095,11145723274,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,22,0
42096,11145558450,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
42097,11145781630,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
42098,11146434162,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
42100,11146665096,4,0,1,0,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,5,0,16,0
42101,11146742636,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,14,0
42102,11146657394,1,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,2,0,0,16,0
42104,11146696860,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
42105,11146902902,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,22,0
42106,11147010620,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,1,0,0,0,2,0,16,0
42107,11148007267,0,-1,0,-1,0,-1,0,-1,0,1,0,0,0,0,2,0,0,0,2,0,1,0
42108,11147989039,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
42109,11148149132,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,22,0
42110,11148108562,2,0,2,0,0,-1,0,-1,0,1,0,0,0,0,2,0,0,0,2,0,22,0
42111,11148328300,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
42112,11148193350,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,10,0
42113,11148860246,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,8,0
42114,11148823048,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,14,0
42115,11148807786,1,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,22,0
42116,11148755296,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,22,0
42117,11150430285,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
42118,11150464013,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
42119,11150692616,0,-1,0,-1,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,7,0
42120,11149720101,0,-1,0,-1,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,15,0
42122,11150742354,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,41,0
42123,11150826266,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
42125,11149794910,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,15,0
42126,11150913175,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
42127,11149902351,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,21,0
42128,11150594423,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
42129,11149799603,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
42130,11150895918,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,21,0
42131,11150992479,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
42132,11152143650,0,-1,0,-1,0,-1,0,-1,0,0,17,0,0,0,3,0,0,0,4,0,13,0
42133,11152122370,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
42134,11152376891,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,21,0
42135,11152348679,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
42136,11152706563,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
